,y_eval,y_pred,diff
21723,1.0,4.0,3.0
21770,1.0,4.0,3.0
21771,1.0,2.0,1.0
21772,4.0,4.0,0.0
21773,2.0,3.0,1.0
21954,2.0,4.0,2.0
21955,1.0,2.0,1.0
21956,4.0,4.0,0.0
21957,1.0,3.0,2.0
21958,4.0,4.0,0.0
22097,1.0,2.0,1.0
22235,2.0,4.0,2.0
22236,4.0,4.0,0.0
22237,2.0,2.0,0.0
22239,1.0,2.0,1.0
22240,1.0,1.0,0.0
22241,1.0,3.0,2.0
22242,4.0,4.0,0.0
22791,1.0,3.0,2.0
22792,1.0,1.0,0.0
22793,3.0,3.0,0.0
23089,1.0,2.0,1.0
23090,2.0,2.0,0.0
23123,3.0,4.0,1.0
23124,4.0,1.0,-3.0
23125,4.0,4.0,0.0
23126,2.0,2.0,0.0
23127,3.0,3.0,0.0
23128,4.0,2.0,-2.0
23390,4.0,2.0,-2.0
23391,1.0,3.0,2.0
23554,4.0,4.0,0.0
23555,3.0,4.0,1.0
23557,1.0,4.0,3.0
23558,1.0,3.0,2.0
23760,1.0,3.0,2.0
23761,2.0,3.0,1.0
23762,2.0,2.0,0.0
23763,1.0,2.0,1.0
23922,3.0,3.0,0.0
23923,2.0,3.0,1.0
23924,4.0,4.0,0.0
23925,4.0,3.0,-1.0
23926,1.0,4.0,3.0
23927,4.0,4.0,0.0
24115,2.0,3.0,1.0
24267,4.0,1.0,-3.0
24268,3.0,2.0,-1.0
24269,4.0,3.0,-1.0
24270,1.0,4.0,3.0
24272,2.0,3.0,1.0
24273,1.0,2.0,1.0
24383,4.0,4.0,0.0
24384,1.0,1.0,0.0
24385,1.0,4.0,3.0
24386,2.0,2.0,0.0
24387,3.0,3.0,0.0
24388,3.0,4.0,1.0
24389,4.0,4.0,0.0
24632,4.0,4.0,0.0
25006,1.0,1.0,0.0
25008,4.0,2.0,-2.0
25009,2.0,4.0,2.0
25316,1.0,1.0,0.0
25317,1.0,3.0,2.0
25508,1.0,1.0,0.0
25812,3.0,4.0,1.0
25813,4.0,3.0,-1.0
25834,2.0,4.0,2.0
25835,3.0,4.0,1.0
25836,1.0,4.0,3.0
26134,3.0,2.0,-1.0
26135,3.0,3.0,0.0
26136,3.0,3.0,0.0
26137,1.0,3.0,2.0
26138,4.0,2.0,-2.0
26139,1.0,2.0,1.0
26140,4.0,4.0,0.0
26141,4.0,4.0,0.0
