,y_eval,y_pred,diff
20267,1.0,2.0,1.0
20268,3.0,4.0,1.0
20269,4.0,3.0,-1.0
20270,3.0,4.0,1.0
20271,3.0,3.0,0.0
20274,2.0,3.0,1.0
20275,3.0,3.0,0.0
20276,4.0,4.0,0.0
20277,2.0,3.0,1.0
20278,3.0,4.0,1.0
20279,4.0,4.0,0.0
20282,4.0,4.0,0.0
20283,4.0,4.0,0.0
20284,2.0,2.0,0.0
20285,3.0,2.0,-1.0
20286,3.0,3.0,0.0
20288,1.0,1.0,0.0
20289,1.0,3.0,2.0
20290,2.0,3.0,1.0
20292,2.0,3.0,1.0
20293,3.0,3.0,0.0
20294,4.0,3.0,-1.0
20295,3.0,3.0,0.0
20296,1.0,3.0,2.0
20609,1.0,3.0,2.0
20638,4.0,3.0,-1.0
20639,4.0,3.0,-1.0
20640,1.0,2.0,1.0
20641,2.0,2.0,0.0
21054,1.0,3.0,2.0
21055,4.0,3.0,-1.0
21056,2.0,2.0,0.0
21057,3.0,4.0,1.0
21058,2.0,2.0,0.0
21059,3.0,3.0,0.0
21061,3.0,3.0,0.0
21062,3.0,3.0,0.0
21063,2.0,3.0,1.0
21064,1.0,3.0,2.0
21065,2.0,3.0,1.0
21066,4.0,4.0,0.0
21067,3.0,4.0,1.0
21068,1.0,3.0,2.0
21071,2.0,3.0,1.0
21072,1.0,4.0,3.0
21392,3.0,3.0,0.0
21393,4.0,3.0,-1.0
21394,2.0,2.0,0.0
21395,2.0,3.0,1.0
21396,2.0,3.0,1.0
21397,3.0,4.0,1.0
21398,1.0,2.0,1.0
21399,3.0,3.0,0.0
21400,3.0,4.0,1.0
21401,3.0,4.0,1.0
21402,4.0,4.0,0.0
21403,3.0,4.0,1.0
21404,4.0,2.0,-2.0
21702,1.0,4.0,3.0
21703,4.0,4.0,0.0
21704,2.0,2.0,0.0
21705,3.0,3.0,0.0
21707,4.0,3.0,-1.0
21708,4.0,3.0,-1.0
21710,1.0,3.0,2.0
21712,3.0,3.0,0.0
21713,3.0,4.0,1.0
21714,1.0,3.0,2.0
21792,1.0,4.0,3.0
21794,2.0,3.0,1.0
21795,1.0,3.0,2.0
21796,4.0,3.0,-1.0
21797,3.0,3.0,0.0
21798,3.0,3.0,0.0
21880,2.0,3.0,1.0
21975,3.0,3.0,0.0
21976,3.0,3.0,0.0
22070,2.0,2.0,0.0
22071,1.0,2.0,1.0
22073,3.0,4.0,1.0
22075,2.0,2.0,0.0
22076,4.0,4.0,0.0
22077,2.0,3.0,1.0
22098,3.0,3.0,0.0
22099,4.0,4.0,0.0
22622,3.0,3.0,0.0
22623,1.0,2.0,1.0
22624,3.0,3.0,0.0
22625,3.0,4.0,1.0
22626,2.0,3.0,1.0
