,y_eval,y_pred,diff
13520,1.0,2.0,1.0
13522,1.0,4.0,3.0
13525,3.0,4.0,1.0
13526,2.0,3.0,1.0
13527,1.0,2.0,1.0
13528,1.0,4.0,3.0
13529,2.0,2.0,0.0
13530,2.0,2.0,0.0
13532,4.0,4.0,0.0
13533,1.0,2.0,1.0
13534,1.0,2.0,1.0
13535,2.0,4.0,2.0
13536,2.0,3.0,1.0
13537,3.0,4.0,1.0
13538,1.0,4.0,3.0
13540,2.0,4.0,2.0
14185,2.0,4.0,2.0
14211,1.0,3.0,2.0
15221,1.0,4.0,3.0
15222,1.0,2.0,1.0
15223,1.0,1.0,0.0
15224,4.0,4.0,0.0
15225,1.0,4.0,3.0
15226,1.0,2.0,1.0
15227,1.0,3.0,2.0
15230,1.0,3.0,2.0
15232,4.0,4.0,0.0
15233,3.0,1.0,-2.0
15234,2.0,4.0,2.0
15235,2.0,3.0,1.0
15236,2.0,4.0,2.0
15237,3.0,1.0,-2.0
15238,3.0,3.0,0.0
15239,2.0,2.0,0.0
15240,2.0,2.0,0.0
15241,1.0,4.0,3.0
15242,2.0,2.0,0.0
15244,2.0,3.0,1.0
15245,2.0,2.0,0.0
15246,1.0,1.0,0.0
15247,1.0,2.0,1.0
15248,1.0,3.0,2.0
15250,2.0,1.0,-1.0
16319,1.0,2.0,1.0
16331,2.0,3.0,1.0
16382,1.0,2.0,1.0
16677,4.0,3.0,-1.0
16678,2.0,3.0,1.0
16679,1.0,3.0,2.0
16680,3.0,3.0,0.0
16681,4.0,4.0,0.0
16682,2.0,2.0,0.0
16855,1.0,2.0,1.0
16970,1.0,1.0,0.0
16971,1.0,2.0,1.0
16972,4.0,4.0,0.0
17000,3.0,3.0,0.0
17002,1.0,2.0,1.0
17169,1.0,2.0,1.0
17338,2.0,3.0,1.0
17339,3.0,2.0,-1.0
17340,1.0,2.0,1.0
17341,1.0,2.0,1.0
17342,4.0,4.0,0.0
17343,1.0,2.0,1.0
17784,2.0,3.0,1.0
17785,1.0,1.0,0.0
17786,3.0,3.0,0.0
17787,1.0,3.0,2.0
17788,1.0,3.0,2.0
17789,2.0,3.0,1.0
17790,4.0,3.0,-1.0
17793,4.0,4.0,0.0
17794,1.0,3.0,2.0
18095,3.0,4.0,1.0
18096,2.0,3.0,1.0
18097,4.0,3.0,-1.0
18100,3.0,3.0,0.0
18101,3.0,3.0,0.0
18102,1.0,2.0,1.0
18103,3.0,3.0,0.0
18310,3.0,2.0,-1.0
19128,2.0,2.0,0.0
19164,2.0,2.0,0.0
19165,3.0,1.0,-2.0
19166,3.0,2.0,-1.0
19167,1.0,4.0,3.0
19168,4.0,4.0,0.0
19169,3.0,3.0,0.0
19170,2.0,2.0,0.0
19171,1.0,2.0,1.0
19173,1.0,2.0,1.0
19174,2.0,4.0,2.0
19176,2.0,2.0,0.0
19178,4.0,4.0,0.0
19179,1.0,3.0,2.0
19180,2.0,3.0,1.0
19181,1.0,4.0,3.0
19182,2.0,4.0,2.0
19183,1.0,2.0,1.0
19184,1.0,2.0,1.0
19185,2.0,2.0,0.0
19188,1.0,2.0,1.0
19189,2.0,3.0,1.0
19190,4.0,2.0,-2.0
19191,4.0,3.0,-1.0
19192,2.0,3.0,1.0
19193,2.0,3.0,1.0
19194,4.0,4.0,0.0
19195,3.0,3.0,0.0
19197,1.0,4.0,3.0
19198,4.0,4.0,0.0
19200,1.0,3.0,2.0
19201,1.0,1.0,0.0
19202,3.0,4.0,1.0
19203,1.0,2.0,1.0
19204,1.0,4.0,3.0
19205,2.0,1.0,-1.0
19206,2.0,3.0,1.0
19207,1.0,4.0,3.0
19210,1.0,3.0,2.0
19213,1.0,2.0,1.0
19214,2.0,4.0,2.0
19216,2.0,2.0,0.0
19217,1.0,1.0,0.0
