,y_eval,y_pred,diff
17500,2.0,2.0,0.0
17501,1.0,3.0,2.0
17502,1.0,2.0,1.0
17503,1.0,1.0,0.0
17505,2.0,4.0,2.0
17506,4.0,4.0,0.0
17507,1.0,4.0,3.0
17508,3.0,4.0,1.0
17509,2.0,2.0,0.0
17510,3.0,4.0,1.0
17511,4.0,4.0,0.0
17512,3.0,2.0,-1.0
17514,2.0,4.0,2.0
17515,3.0,2.0,-1.0
17516,3.0,2.0,-1.0
17517,3.0,4.0,1.0
17518,3.0,4.0,1.0
17519,1.0,4.0,3.0
17521,2.0,2.0,0.0
17522,2.0,4.0,2.0
17523,1.0,4.0,3.0
17525,1.0,4.0,3.0
17527,4.0,3.0,-1.0
17528,3.0,3.0,0.0
17529,4.0,3.0,-1.0
17530,2.0,3.0,1.0
17531,1.0,2.0,1.0
17532,1.0,1.0,0.0
17534,1.0,3.0,2.0
17535,1.0,4.0,3.0
17537,3.0,2.0,-1.0
17538,1.0,2.0,1.0
17539,2.0,3.0,1.0
17540,1.0,2.0,1.0
17541,3.0,4.0,1.0
17801,3.0,4.0,1.0
17802,3.0,2.0,-1.0
17803,3.0,4.0,1.0
17804,2.0,2.0,0.0
17805,1.0,3.0,2.0
17806,1.0,4.0,3.0
17807,1.0,2.0,1.0
17808,4.0,4.0,0.0
17809,2.0,2.0,0.0
17810,3.0,3.0,0.0
17811,4.0,4.0,0.0
17812,2.0,4.0,2.0
17813,3.0,2.0,-1.0
17814,1.0,4.0,3.0
17815,3.0,4.0,1.0
17816,1.0,2.0,1.0
18213,3.0,4.0,1.0
18214,1.0,3.0,2.0
18216,1.0,2.0,1.0
18217,1.0,1.0,0.0
18218,3.0,3.0,0.0
18219,4.0,4.0,0.0
18220,2.0,2.0,0.0
18221,3.0,4.0,1.0
18222,2.0,3.0,1.0
18223,4.0,3.0,-1.0
18224,1.0,3.0,2.0
18225,2.0,4.0,2.0
18226,2.0,4.0,2.0
18227,2.0,2.0,0.0
18229,1.0,3.0,2.0
18230,1.0,3.0,2.0
18231,1.0,1.0,0.0
18232,3.0,4.0,1.0
18233,3.0,2.0,-1.0
18236,4.0,3.0,-1.0
18237,3.0,3.0,0.0
18238,4.0,3.0,-1.0
18239,4.0,4.0,0.0
18240,1.0,3.0,2.0
18241,3.0,3.0,0.0
18313,1.0,3.0,2.0
18913,3.0,3.0,0.0
18914,1.0,4.0,3.0
18915,4.0,4.0,0.0
18916,1.0,1.0,0.0
18917,4.0,4.0,0.0
