,y_eval,y_pred,diff
14480,4.0,4.0,0.0
14481,1.0,3.0,2.0
14482,1.0,3.0,2.0
14483,1.0,2.0,1.0
14484,3.0,3.0,0.0
14485,4.0,4.0,0.0
15797,4.0,4.0,0.0
15798,1.0,1.0,0.0
15799,1.0,3.0,2.0
15800,3.0,3.0,0.0
15801,1.0,3.0,2.0
15802,2.0,3.0,1.0
15803,3.0,4.0,1.0
15805,4.0,4.0,0.0
15806,1.0,3.0,2.0
15807,3.0,3.0,0.0
15808,1.0,4.0,3.0
15809,2.0,3.0,1.0
15810,2.0,3.0,1.0
15811,1.0,2.0,1.0
15812,4.0,3.0,-1.0
15813,4.0,3.0,-1.0
15814,2.0,4.0,2.0
15815,1.0,3.0,2.0
15816,1.0,1.0,0.0
15817,3.0,3.0,0.0
15818,3.0,4.0,1.0
15820,3.0,3.0,0.0
15821,1.0,1.0,0.0
15822,1.0,2.0,1.0
15823,2.0,3.0,1.0
15824,2.0,3.0,1.0
15825,2.0,3.0,1.0
15830,2.0,4.0,2.0
15832,1.0,1.0,0.0
15833,4.0,3.0,-1.0
15834,2.0,3.0,1.0
15835,3.0,2.0,-1.0
15836,3.0,3.0,0.0
15837,1.0,2.0,1.0
15838,1.0,4.0,3.0
15839,3.0,3.0,0.0
15840,3.0,4.0,1.0
15841,1.0,1.0,0.0
15842,4.0,3.0,-1.0
15843,4.0,4.0,0.0
15844,4.0,2.0,-2.0
15845,2.0,4.0,2.0
15846,3.0,3.0,0.0
15847,2.0,3.0,1.0
15849,1.0,4.0,3.0
15850,4.0,2.0,-2.0
15851,1.0,2.0,1.0
15853,4.0,4.0,0.0
15854,1.0,1.0,0.0
15855,4.0,3.0,-1.0
15858,2.0,1.0,-1.0
15859,2.0,3.0,1.0
15860,4.0,4.0,0.0
15861,3.0,4.0,1.0
15862,3.0,4.0,1.0
15864,2.0,3.0,1.0
15865,1.0,2.0,1.0
15866,2.0,4.0,2.0
15867,2.0,2.0,0.0
15868,3.0,3.0,0.0
15869,3.0,4.0,1.0
